Unnamed: 0,time_text,message,author,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
2241,2:24:05,a,username@  einriMie,,,,,,
2242,2:24:06,Hi Brian,username@ama6ata66e,,,,,,
2243,2:24:08,Yooo,username@BaaBxxrixa,,,,,,
2244,2:24:08,rip mod relaxation,username@Wlfdoaw fW,,,,,,
2245,2:24:09,it’s noah,username@ioisosoiss,,,,,,
2246,2:24:10,nice,username@JKJaGGJTea,,,,,,
2247,2:24:11,deep,username@BPobabooaa,,,,,,
2248,2:24:11,hi,username@got  anaie,,,,,,
2249,2:24:13,it's not nogla,username@ selaBlere,,,,,,
2250,2:24:16,yellow kinda sus,username@maeeGedSna,,,,,,
2251,2:24:16,hi guys,username@eBaay aB a,,,,,,
2252,2:24:17,10,username@KriiEKhhKr,,,,,,
2253,2:24:19,vooooo,username@eh r vw hD,,,,,,
2254,2:24:21,yes,username@aJanTnGiGa,,,,,,
2255,2:24:22,"heyyyy briannnn, i love uuuu😊 i believe you are the most underrated person in the friend group",username@znzlnlzkuo,,,,,,
2256,2:24:27,lol nogla,username@AHxHMM29Mx,,,,,,
2257,2:24:30,:_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP:,username@opSCprpaCb,,,,,,
2258,2:24:31,I play among us too,username@BTSaTNaST*,,,,,,
2259,2:24:32,xbox or ps4,username@aIsasesecI,,,,,,
2260,2:24:32,hi,username@ewa w  aao,,,,,,
2261,2:24:32,noah 100% possibly,username@lmkmiol5ml,,,,,,
2262,2:24:32,LOLL FUCK BRODIE,username@LaleheLlhL,1,,,,,
2263,2:24:33,Remember don’t ruin the game!,username@uesWeyWsWl,,,,,,
2264,2:24:35,its nogla,username@maa eOhese,,,,,,
2265,2:24:36,man i need to nogla and Terroriser to Pax west one year and have them judge an Among Us showdown,username@RlkTGeGlee,,,,,,
2266,2:24:37,it's nogla,username@ddaaasdsd,,,,,,
2267,2:24:38,i think its lazar,username@hSho hin a,,,,,,
2268,2:24:40,how did we lose 1k viewers with turning members only off hahaha,username@y2ny2FyOO2,,,,,,
2269,2:24:42,This is why they do member only chat... why would you comment to say hi...,username@ielrbte ri,,,,,,
2270,2:24:43,:yt:,username@avv BvvakB,,,,,,
2271,2:24:47,DONT STREAM SNIPE,username@isikskoii3,,,,,,
2272,2:24:47,YES SAFE,username@JBMN EEEEB,,,,,,
2273,2:24:49,Don’t steal cheat man. It’s Nogla for content only,username@rarroaDarr,,,,,,
2274,2:24:50,Don’t ruin the game!!!,username@uesWeyWsWl,,,,,,
2275,2:24:54,Noah getting killed off early again 🌝,username@lirCpCayto,,,,,,
2276,2:24:56,Ayeeee i love the irish,username@aniinfLkaK,,,,,,
2277,2:24:57,Love the stream,username@NDtoAeIDAL,,,,,,
2278,2:24:58,good day,username@nnii ennBs,,,,,,
2279,2:25:01,RIP Noah,username@opSCprpaCb,,,,,,
2280,2:25:02,Lol,username@tagyvunvad,,,,,,
2281,2:25:04,tell them that you have medbay,username@erdrzcerlz,,,,,,
2282,2:25:06,Please go back to members only!,username@uesWeyWsWl,,,,,,
2283,2:25:13,It's PINK,username@JKJaGGJTea,,,,,,
2284,2:25:14,he say ahahahahahahah,username@lyyMla llE,,,,,,
2285,2:25:19,We’re wiledcat,username@Wgg v nda,,,,,,
2286,2:25:21,nogla was a little to silent,username@nneeeoe30p,,,,,,
2287,2:25:21,.,username@aa onsoais,,,,,,
2288,2:25:23,no,username@eeaeuetaee,,,,,,
2289,2:25:24,oh i can talk,username@dhatKaiidt,,,,,,
2290,2:25:26,i love ur vids terroriser,username@eBaay aB a,,,,,,
2291,2:25:28,IM MEMER MAN,username@zpalspeeps,,,,,,
2292,2:25:31,more mario when your finished with this?,username@meyrtroyoo,,,,,,
2293,2:25:37,"@Gabriel Petri relax, just watch the content",username@RlkTGeGlee,,,,,,
2294,2:25:37,oh no bad idea,username@Kt tO*ooet,,,,,,
2295,2:25:41,Lmao to the people that thought I was serious,username@aaarCyyaoC,,,,,,
2296,2:25:42,Why the fuck are yall stream hopping for lol.,username@snSySsyVsT,1,,,,,
2297,2:25:53,People! STOP FUCKING RUINING THE FUCKING GAME FOR EVERYONE,username@e a sceioi,1,,,,,
2298,2:25:56,Crush the leaves,username@ tninaR oR,,,,,,
2299,2:25:58,is this right now,username@gglnae Foo,,,,,,
2300,2:26:04,Nogla,username@M6tsseMeee,,,,,,
2301,2:26:09,not nogla,username@hSho hin a,,,,,,
2302,2:26:10,what server,username@ssee esxde,,,,,,
2303,2:26:17,did he rage quit on Mario yesterday?,username@LJJJoosJGn,,,,,,
2304,2:26:21,idk man blue kinda sussss,username@znzlnlzkuo,,,,,,
2305,2:26:23,Tell nogla to do to bed,username@ngooslS le,,,,,,
2306,2:26:27,yay Noah isnt dead 😆,username@l eestlBss,,,,,,
2307,2:26:37,I love youu,username@tagyvunvad,,,,,,
2308,2:26:44,That would be funny though,username@aaarCyyaoC,,,,,,
2309,2:26:44,#SaveNoah,username@opSCprpaCb,,,,,,
2310,2:26:47,stop saying who it is,username@ 2y yoeeDe,,,,,,
2311,2:26:47,definitely mau,username@nneeeoe30p,,,,,,
2312,2:26:47,hello,username@GsTdssol T,,,,,,
2313,2:26:51,Omg i forgot this wa slive AHAHAHA,username@』『な『』ふ『』い』,,,,,,
2314,2:26:51,Noah lives a round! Amazing!,username@Wlfdoaw fW,,,,,,
2315,2:27:04,"poor Noah, he just keeps on suffering thru out this whole stream 😞",username@RlkTGeGlee,,,,,,
2316,2:27:08,i love your content briaaamn,username@oasol oPoa,,,,,,
2317,2:27:18,Noah's alive it might be him 🤔 👁👃👁,username@dhatKaiidt,,,,,,
2318,2:27:19,Skip,username@ tninaR oR,,,,,,
2319,2:27:20,Fuckin mau,username@wdeararsaw,,,,,,
2320,2:27:29,Now Noah can die lol he lasted the first round,username@uesWeyWsWl,,,,,,
2321,2:27:36,i loveeeeeeeeeeeeeeeeeee ur vids terroriser,username@eBaay aB a,,,,,,
2322,2:27:38,Don't spoil the imposter you chumps,username@rBNnrNnttN,1,,,,,
2323,2:27:41,Stop ruining the game,username@e a sceioi,,,,,,
2324,2:27:41,NOGLA,username@aniinfLkaK,,,,,,
2325,2:27:44,hi guys hope you all are having a good night,username@paape a  a,,,,,,
2326,2:27:44,mau,username@nneeeoe30p,,,,,,
2327,2:27:45,It's not like we know who it is. I think it's Noah just because he is still alive.,username@aaarCyyaoC,,,,,,
2328,2:27:47,When is terroriser and michael reeves gonna happen?,username@ mNhtheNge,,,,,,
2329,2:27:48,"guys please, dont tell who the imposter is",username@bel eebttb,,,,,,
2330,2:27:54,"yall need to shut up, don't influence his decisions.",username@ 2y yoeeDe,1,,,,,
2331,2:27:54,It's obviously red,username@tStgSgSSgg,,,,,,
2332,2:27:54,Stop ruining the game!,username@uesWeyWsWl,,,,,,
2333,2:27:55,Just watch don't try to ruin the game jeeez,username@Kt tO*ooet,,,,,,
2334,2:27:58,CHUMPS😂😂,username@LJJJoosJGn,,,,,,
2335,2:27:59,can we play together,username@h ThSt th,,,,,,
2336,2:28:00,Was that a gavel 😆,username@opSCprpaCb,,,,,,
2337,2:28:02,did someone ask him if hes gonna play Mario later? what did he say?,username@iggsGesLaL,,,,,,
2338,2:28:08,Lollll,username@tagyvunvad,,,,,,
2339,2:28:10,tell h20dilirous that I said hi please,username@GlselhughT,,,,,,
2340,2:28:11,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",username@hNtttggNoh,,,,,,
2341,2:28:14,yesss Judge time!!!,username@RlkTGeGlee,,,,,,
2342,2:28:20,Nogla is safe,username@yzyePezype,,,,,,
2343,2:28:24,Brian isn't even looking at the chat you idiots 😂,username@rBNnrNnttN,1,,,,,
2344,2:28:26,I think he's ignoring chat because of snitches,username@vl lAlie e,,,,,,
2345,2:28:31,Nogla looks bad,username@ngooslS le,,,,,,
2346,2:28:36,eat egg,username@ggh ggrJrJ,,,,,,
2347,2:28:37,Please go back to members only,username@uesWeyWsWl,,,,,,
2348,2:28:39,What upppp,username@ 2aa2a2D44,,,,,,
2349,2:28:40,"yes, its obvious",username@iggsGesLaL,,,,,,
2350,2:28:43,Obviously it’s cartoonz,username@itktt_ito,,,,,,
2351,2:28:44,lol,username@GsTdssol T,,,,,,
2352,2:28:45,People are ruining the game,username@uesWeyWsWl,,,,,,
2353,2:28:45,idk who is sus,username@daubuduuud,,,,,,
2354,2:28:47,Nogla being real quiet after a few rounds of accusing literally everyone.,username@ H rssrHhh,,,,,,
2355,2:28:52,@Arch Priest of the Church of Tea They are aware that we can streamsnipe so they all agreed to close chat if they are crewmates. Only imposters are only allowed to have chat open,username@aaarCyyaoC,,,,,,
2356,2:28:53,Its Nogla caus he is Nogla,username@ Jhoc scsJ,,,,,,
2357,2:28:59,It doesn’t need to go back to members only.,username@e a sceioi,,,,,,
2358,2:29:03,I think your Great,username@e ceanneKH,,,,,,
2359,2:29:06,lannan's on a date with the satellite dish,username@eeaeuetaee,,,,1,,
2360,2:29:10,lime seems sus,username@aDzzpooo_,,,,,,
2361,2:29:10,I wish I was a cool kiddo (aka a member),username@cccccccccc,,,,,,
2362,2:29:12,I honestly think people are just trolling about who the imposter is,username@Wlfdoaw fW,,,,,,
2363,2:29:12,Mmmmmm monkey,username@BwBkckkwk7,,,,,,
2364,2:29:18,It’s not nogla lol,username@aileonehLn,,,,,,
2365,2:29:20,Wait. You can do crystal in any order?!,username@tStgSgSSgg,,,,,,
2366,2:29:21,ohh they snitchin snitchin.,username@LJJJoosJGn,,,,,,
2367,2:29:23,It’s Brodie,username@MeAgD DoAe,,,,,,
2368,2:29:24,Go back to members only,username@ielrbte ri,,,,,,
2369,2:29:25,There's really isn't a point of telling people to stop spoiling,username@rsdsaa'ese,,,,,,
2370,2:29:29,No it probably doesn't because Brian isn't going to look at the chat anyway,username@rBNnrNnttN,,,,,,
2371,2:29:33,Do u want some bread 🍞,username@cyuckyucyy,,,,,,
2372,2:29:37,hey,username@erdrzcerlz,,,,,,
2373,2:29:37,im trying to guess who it is,username@intgngnnti,,,,,,
2374,2:29:37,GUYS BRIAN HAS CHAT OFF,username@MxrEeroxMM,,,,,,
2375,2:29:40,THERES NO POINT,username@MxrEeroxMM,,,,,,
2376,2:29:42,its nogla and pice you know it,username@rCaorrrCro,,,,,,
2377,2:29:45,please members only it's better in my opinion,username@lmkmiol5ml,,,,,,
2378,2:29:49,😂😂😂😂,username@opSCprpaCb,,,,,,
2379,2:29:51,ello mates,username@eBaay aB a,,,,,,
2380,2:29:52,Rudeeee,username@tagyvunvad,,,,,,
2381,2:29:54,Gmod prop hunt anyone?,username@ 2aa2a2D44,,,,,,
2382,2:29:55,brian tell them i said he plzzz,username@rwrsodghs,,,,,,
2383,2:29:57,na nogla is clear,username@aaanAlramr,,,,,,
2384,2:30:00,oh god..,username@heVeTahaTa,,,,,,
2385,2:30:01,"its not for brian mods, some of us enjoy finding out aswell",username@bel eebttb,,,,,,
2386,2:30:02,yall are all dumby party poopers,username@y2ny2FyOO2,1,,,,,
2387,2:30:04,😂😂,username@sVsayaAaVA,,,,,,
2388,2:30:05,people could snitch but brian can't look at the chat because he's crewmate,username@i0iv ene0i,,,,,,
2389,2:30:08,Nice that Noah's still alive lol,username@e mMisleoa,,,,,,
2390,2:30:09,OTHER PEOPLE DONT WANT THE GAME SPOILED FOR THEM.,username@e a sceioi,,,,,,
2391,2:30:13,lmao,username@ivovaxxvPx,,,,,,
2392,2:30:14,hi terroriser be big brain and skip,username@aaNg yyaNN,,,,,,
2393,2:30:16,hello,username@cKcpkrrpki,,,,,,
2394,2:30:16,shut uP!!!!,username@r..rp.p pp,,,,,,
2395,2:30:16,yo i know some e,username@okoit wRaa,,,,,,
2396,2:30:19,It is Nogla because he exits,username@ Jhoc scsJ,,,,,,
2397,2:30:23,I like being able to chat but I admit members only is nice,username@cccccccccc,,,,,,
2398,2:30:25,"@MrExtremo I think that when people are saying who it is, it ruins the immersion of the mystery for the viewers.",username@aaarCyyaoC,,,,,,
2399,2:30:28,Jeff,username@raeBcrZaor,,,,,,
2400,2:30:30,"Facts so member only doesn't need to be on lol, it's just it ruins our suspense lol",username@rBNnrNnttN,,,,,,
2401,2:30:38,HI BRIAN,username@BrrmHruegu,,,,,,
2402,2:30:38,@zombiekilla 502 shhhh im trying to enjoy the content,username@RlkTGeGlee,,,,,,
2403,2:30:40,Hey I’m a cristian,username@ tninaR oR,,,,,,
2404,2:30:40,noah is sus if he is alive this long in,username@znzlnlzkuo,,,,,,
2405,2:30:47,Well just hide the chat ya'll. SIMPLE,username@rsdsaa'ese,,,,,,
2406,2:30:48,BabaBooey,username@sovaasnlkv,,,,,,
2407,2:30:52,lol ok,username@lmkmiol5ml,,,,,,
2408,2:30:55,BRIAN EQUIP THE SOUND BOARD HAHAHAH,username@himmillppi,,,,,,
2409,2:31:01,i hate members only...,username@heVeTahaTa,,,,,,
2410,2:31:01,Brian look at the chat you won’t,username@ 2aa2a2D44,,,,,,
2411,2:31:17,"I wanna vouch for the 99% of the good people in this chat, we don't need members only rn",username@rBNnrNnttN,,,,,,
2412,2:31:19,:_terroriserSweat::_terroriserSweat:,username@xNxxyNyyNN,,,,,,
2413,2:31:21,bro iwanna,username@  ccSaciSS,,,,,,
2414,2:31:21,есть русские?,username@ NINPI DIA,,,,,,
2415,2:31:25,"exactly, he won't look at chat 😂",username@y2ny2FyOO2,,,,,,
2416,2:31:26,So Nogla is sus because he isn’t being normal Nogla but yeah he won’t look cause they made the rule only imposters can chat watch,username@rarroaDarr,,,,,,
2417,2:31:28,Hello,username@annna ana,,,,,,
2418,2:31:33,damn chat is zooming,username@aBaaap3a3o,,,,,,
2419,2:31:34,BRIAN LOOK AT THE CHAT!!!!!!,username@ dar  dra,,,,,,
2420,2:31:36,just got off of work and excited to watch,username@veBBBAnene,,,,,,
2421,2:31:38,Hi,username@ddaaasdsd,,,,,,
2422,2:31:39,chat is kinda salty right now but honestly I'm just happy to be here :),username@cccccccccc,,,,,,
2423,2:31:40,We DONT need members only chat,username@e a sceioi,,,,,,
2424,2:31:41,brian going hard detective mode,username@znzlnlzkuo,,,,,,
2425,2:31:45,stop medbay scanning,username@ear rrkSkk,,,,,,
2426,2:31:47,But y'all should def become members anyway,username@rBNnrNnttN,,,,,,
2427,2:31:48,u,username@intgngnnti,,,,,,
2428,2:31:49,"If you don't want to get spoiled, hide the chat",username@rsdsaa'ese,,,,,,
2429,2:31:49,The suspense!,username@lirCpCayto,,,,,,
2430,2:31:50,WITNESS!!!,username@RlkTGeGlee,,,,,,
2431,2:31:50,its brian,username@i0iv ene0i,,,,,,
2432,2:31:52,bruh if brain dies right now ima laugh a little,username@iAAiTTAnAs,1,,,,,1
2433,2:31:52,So like UwU terroriser,username@Uknnnnwaan,,,,,,
2434,2:31:54,fwute gumi,username@ggh ggrJrJ,,,,,,
2435,2:31:56,I es we do,username@tagyvunvad,,,,,,
2436,2:31:59,@TheRecklessGamer you can do that in silence in members only chat,username@ielrbte ri,,,,,,
2437,2:32:02,cant afford to be a member,username@heVeTahaTa,,,,,,
2438,2:32:12,If Noah's not dead it's def him,username@dhatKaiidt,,,,,,
2439,2:32:16,Members only ain’t as funny as us,username@ 2aa2a2D44,1,,,,,
2440,2:32:21,totally forgot this was live and not a vod lmao,username@Mieiioeoer,,,,,,
2441,2:32:22,"помимо меня, есть еще русские?",username@ NINPI DIA,,,,,,
2442,2:32:23,is nogla,username@okoit wRaa,,,,,,
2443,2:32:24,ByronNotBrian Member (10 months) ​But y'all should def become members anyway mute,username@ttstatca e,1,,,,,
2444,2:32:28,Just do it bro,username@opSCprpaCb,,,,,,
2445,2:32:28,brain im 11 today and it was my bday,username@rwrsodghs,,,,,,
2446,2:32:30,Nogla isn’t accusing anyone and he’s being quiet. Someone needs to sus him and ask him questions,username@daemyCadda,,,,,,
2447,2:32:32,Saw the vent move!,username@lirCpCayto,,,,,,
2448,2:32:41,166ms,username@ddaaasdsd,,,,,,
2449,2:32:45,Dnt risk the med scan!!!,username@BrrmHruegu,,,,,,
2450,2:32:47,VENT,username@olll nseN,,,,,,
2451,2:32:47,😂,username@isikskoii3,,,,,,
2452,2:32:47,he did it,username@rdelridori,,,,,,
2453,2:32:50,Told ya,username@MeAgD DoAe,,,,,,
2454,2:32:51,HE SAID IT,username@SPACHEOECE,,,,,,
2455,2:32:51,I'm alright with people chatting,username@lmkmiol5ml,,,,,,
2456,2:32:52,nogla feels guilty right now,username@en i nbFeb,,,,,,
2457,2:32:54,:_terroriserBan::_terroriserBan::_terroriserBan:,username@isikskoii3,,,,,,
2458,2:32:54,It’s not nogla lol,username@aileonehLn,,,,,,
2459,2:32:56,Nogla is sus,username@M6tsseMeee,,,,,,
2460,2:32:58,100 iq,username@20_c  82 0,,,,,,
2461,2:32:58,brodie is so sus tho honestly👏👏 congrats big brain brian,username@znzlnlzkuo,,,,,,
2462,2:33:02,Does he know that med scan confirms that your innocent?,username@yKyene oyh,,,,,,
2463,2:33:03,How did he miss the vent?,username@MM  MrMeee,,,,,,
2464,2:33:08,Gavel in the court!,username@lirCpCayto,,,,,,
2465,2:33:09,I kinda thought people were just theorizing who the killer is among fellow veiwers,username@e mMisleoa,,,,,,
2466,2:33:10,:_terroriserBan::_terroriserBan::_terroriserBan::_terroriserBan:,username@opSCprpaCb,,,,,,
2467,2:33:15,Don’t look at the chat if you want to watch the whole video,username@ tninaR oR,,,,,,
2468,2:33:16,how does the member thing work? is it a one time payment or is it a monthly thing?,username@cccccccccc,,,,,,
2469,2:33:25,am 10 my bday was on august,username@erdrzcerlz,,,,,,
2470,2:33:28,"C, its montly",username@bel eebttb,,,,,,
2471,2:33:33,monthly,username@iggsGesLaL,,,,,,
2472,2:33:35,We got the poor people comedic vibes👌🏼,username@ 2aa2a2D44,1,,,,,
2473,2:33:37,i tink its nola,username@eiveaaaaee,,,,,,
2474,2:33:37,where are the vents,username@intgngnnti,,,,,,
2475,2:33:38,"Eject me from the chat, I am the impostor",username@lirCpCayto,,,,,,
2476,2:33:39,But,username@iggsGesLaL,,,,,,
2477,2:33:41,the vent opened up,username@o JelhnJon,,,,,,
2478,2:33:43,you can cancel,username@iggsGesLaL,,,,,,
2479,2:33:44,noah vented,username@u tttulelC,,,,,,
2480,2:33:45,Nogla isn’t talkin!!!! Someone sus him,username@daemyCadda,,,,,,
2481,2:33:46,NOGLA,username@okoit wRaa,,,,,,
2482,2:33:47,$5 a month,username@heVeTahaTa,,,,,,
2483,2:33:47,i think 6.99 USD monthly,username@rBNnrNnttN,,,,,,
2484,2:33:51,? I thought nogla was with pink? Was it Brodie?,username@rSeaeTT So,,,,,,
2485,2:33:52,brine liesten to watch you jus said,username@nddneSenSa,,,,,,
2486,2:33:59,It could be nogla,username@BrrmHruegu,,,,,,
2487,2:33:59,its nogla,username@yxrycccyxx,,,,,,
2488,2:34:08,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
2489,2:34:14,IT'S NOGLA,username@eJnanMeeer,,,,,,
2490,2:34:15,Cue double kill,username@lirCpCayto,,,,,,
2491,2:34:18,Nogla for sure,username@mrmmmemmre,,,,,,
2492,2:34:19,thanks guys :),username@cccccccccc,,,,,,
2493,2:34:20,are ya winning brian?,username@mzzkrkaiAi,,,,,,
2494,2:34:21,throwing,username@'p'nsstm'S,,,,,,
2495,2:34:26,its not nogla,username@erdrzcerlz,,,,,,
2496,2:34:26,definitly nogla,username@ee eerekrr,,,,,,
2497,2:34:33,Not nogla I just got done watching his stream,username@JJzpalo pJ,,,,,,
2498,2:34:35,when I watch Youtubers like courage or I am wildcat they mostly put it on members only,username@lmkmiol5ml,,,,,,
2499,2:34:38,its nogla he voted right away he dont be doin that i dont think,username@Ss8kskFkas,,,,,,
2500,2:34:40,go check noglas stream it’s not him lol,username@aileonehLn,,,,,,
2501,2:34:43,nogla still voted for brodie,username@intgngnnti,,,,,,
2502,2:34:46,its nogla,username@eiveaaaaee,,,,,,
2503,2:34:48,Nogla is annoying he's literally trying to take over the conversation when Brian was trying to talk. But no hate though. I love that Irish man,username@aaarCyyaoC,1,,,,,
2504,2:34:48,Nogla its NOGLA,username@ tninaR oR,,,,,,
2505,2:34:52,Wasssup man,username@yeaayaM9a9,,,,,,
2506,2:34:53,^-^,username@uspaour on,,,,,,
2507,2:35:02,NOGLA SUS,username@BrrmHruegu,,,,,,
2508,2:35:04,lol,username@ddoobbpbob,,,,,,
2509,2:35:05,hi,username@mmmAmyymAy,,,,,,
2510,2:35:07,Hey boys wassup,username@nyenFyFnyy,,,,,,
2511,2:35:10,@c welcome,username@rBNnrNnttN,,,,,,
2512,2:35:11,sus,username@aM05M1 10m,,,,,,
2513,2:35:11,noah,username@isikskoii3,,,,,,
2514,2:35:12,Noah is missing,username@Uknnnnwaan,,,,,,
2515,2:35:13,nogla,username@yxrycccyxx,,,,,,
2516,2:35:13,I bet it's nogla,username@uuCruppput,,,,,,
2517,2:35:14,noah,username@JJJJJJJJJJ,,,,,,
2518,2:35:18,Ghost's aren't doing tasks,username@yKyene oyh,,,,,,
2519,2:35:19,What have I came across,username@ r  MeleMc,,,,,,
2520,2:35:20,noah sus,username@47E4k74144,,,,,,
2521,2:35:22,Wheres noah,username@isikskoii3,,,,,,
2522,2:35:22,Maybe in Reactor?,username@lirCpCayto,,,,,,
2523,2:35:23,@c welcome chief,username@rBNnrNnttN,,,,,,
2524,2:35:25,25k damn,username@ouiG ee ra,,,,,,
2525,2:35:28,so wut happened,username@LJJJoosJGn,,,,,,
2526,2:35:29,Meme and follow one,username@eaeeueteyt,,,,,,
2527,2:35:30,can I join next game?,username@NaGtnnat G,,,,,,
2528,2:35:30,nogla and noah are so sus as hell,username@znzlnlzkuo,,,,,,
2529,2:35:36,hi,username@ktotoLttoe,,,,,,
2530,2:35:37,Wut day is it today pls tell me,username@3ex8xo0308,,,,,,
2531,2:35:41,stream snipers here,username@nddneSenSa,,,,,,
2532,2:35:44,Nogal is safe,username@ T22 rXoBt,,,,,,
2533,2:35:45,it is sus noah is missing,username@intgngnnti,,,,,,
2534,2:35:46,it has to be noah hes not dead 😆,username@l eestlBss,,,,,,
2535,2:35:51,I paid for the membership just now. just seeing if it showed up yet,username@cccccccccc,,,,,,
2536,2:35:56,YOOOOO,username@cccccccccc,,,,,,
2537,2:35:57,He said it!!,username@fasIEas fi,,,,,,
2538,2:36:09,IM NOW subed,username@Gvn vGnirG,,,,,,
2539,2:36:11,Hello,username@KKfeko KKe,,,,,,
2540,2:36:12,I don't think it's Nogla. He always talks in a depressed way.,username@aaarCyyaoC,,,,,,
2541,2:36:12,nogla,username@okoit wRaa,,,,,,
2542,2:36:15,its noah,username@erdrzcerlz,,,,,,
2543,2:36:16,o,username@SdzSzSdzSz,,,,,,
2544,2:36:18,Terroriser last sponsor thingy is bugged,username@iggsGesLaL,,,,,,
2545,2:36:21,Where’s Noah,username@daemyCadda,,,,,,
2546,2:36:22,"Welcome to the member club, C!",username@lirCpCayto,,,,,,
2547,2:36:22,nogla,username@yxrycccyxx,,,,,,
2548,2:36:27,it gotta be Noah 100% he's suspicious,username@lmkmiol5ml,,,,,,
2549,2:36:32,hihi,username@ drrrHdzen,,,,,,
2550,2:36:32,morning from the UK,username@8rarkCaer9,,,,,,
2551,2:36:37,lazzer safe,username@eaeeueteyt,,,,,,
2552,2:36:40,Noah was nowhere,username@voNsN4vsNv,,,,,,
2553,2:36:43,where was noah,username@SAz lStltl,,,,,,
2554,2:36:43,"Where the hell was noah??? hmmm, his sus",username@BrrmHruegu,,,,,,
2555,2:36:44,Nogla got the glock 9 on his hip 100%,username@ 2aa2a2D44,,,,,,
2556,2:36:46,hi guys,username@eeJllato J,,,,,,
2557,2:36:47,NOAH,username@Rls IRsuab,,,,,,
2558,2:36:57,It's Noah or i,username@uuCruppput,,,,,,
2559,2:36:58,Where was Noah?!,username@opSCprpaCb,,,,,,
2560,2:36:59,I think it’s either nogla or Noah,username@ tninaR oR,,,,,,
2561,2:37:01,Nogla is SO BAD at this,username@yKyene oyh,,,,,,
2562,2:37:07,here,username@adlaonc  a,,,,,,
2563,2:37:09,Big cluster fuck lol,username@rBNnrNnttN,1,,,,,
2564,2:37:11,the one time noah's alive,username@dhatKaiidt,,,,,,
2565,2:37:11,Noah and Nogla I think lol,username@M6tsseMeee,,,,,,
2566,2:37:13,It's got to be Brodie. Brian right now is being smooth brain.,username@aaarCyyaoC,,,,,,
2567,2:37:15,i think its brodie,username@hSho hin a,,,,,,
2568,2:37:19,"its Noah, yask bar didn't increase the whole",username@oninnrrron,,,,,,
2569,2:37:20,Its not nogla,username@iασ••ν••oi,,,,,,
2570,2:37:26,NOGLA,username@okoit wRaa,,,,,,
2571,2:37:27,it's brodie guys,username@eehteehhee,,,,,,
2572,2:37:29,it's clearly Nogla,username@reGFGrFccF,,,,,,
2573,2:37:33,NOAH IS THE IMPOSTOR LOOK AT HIS STREAM,username@aaClrllrlC,,,,,,
2574,2:37:35,No isn't doing anything so like,username@Uknnnnwaan,,,,,,
2575,2:37:35,😆,username@opSCprpaCb,,,,,,
2576,2:37:35,your about to die cause you got full cleared,username@u tttulelC,,,,,,1
2577,2:37:37,It’s not nogal,username@ T22 rXoBt,,,,,,
2578,2:37:38,Am new,username@tusA mipmA,,,,,,
2579,2:37:40,Can’t argue with that he is sitting in his spot.,username@Gdea vzDiG,,,,,,
2580,2:37:40,its not nogla im watching his live,username@aaanAlramr,,,,,,
2581,2:37:42,noah sus,username@  uDMkcMkc,,,,,,
2582,2:37:46,It's not nogla,username@ouiG ee ra,,,,,,
2583,2:37:49,ITS NOAH,username@Gvn vGnirG,,,,,,
2584,2:37:49,dont stream snipe,username@nddneSenSa,,,,,,
2585,2:37:49,Hi,username@haWaW otn,,,,,,
2586,2:37:54,It’s Noah and Nogla Terrorisor,username@daemyCadda,,,,,,
2587,2:37:54,What,username@ 2aa2a2D44,,,,,,
2588,2:37:58,No stream sniping dickheads,username@G nammlnon,1,,,,,1
2589,2:38:00,it’s not nogla but he makes the most like baseless accusations,username@lWeeelOW o,1,,,,,
2590,2:38:01,I bet its Nogla or Noah,username@BrrmHruegu,,,,,,
2591,2:38:05,Nogla 3rd imposter,username@yKyene oyh,,,,,,
2592,2:38:06,It’s still live,username@roe ot rea,,,,,,
2593,2:38:13,ITS NOT NOGLA OR NOAH USE YOUR BRAINNNN,username@ccMclMcctl,1,,,,,1
2594,2:38:17,"No stream sniping guys, that's not fun",username@RDw a nRnw,,,,,,
2595,2:38:18,its noah or nogla,username@eiveaaaaee,,,,,,
2596,2:38:21,It's noah,username@uuCruppput,,,,,,
2597,2:38:24,its brodie,username@erdrzcerlz,,,,,,
2598,2:38:30,"Be sure to link your Discord to your Youtube account, members can join Terroriser's server",username@lirCpCayto,,,,,,
2599,2:38:32,"yeah ppl, use your brian",username@iggsGesLaL,1,,,,,1
2600,2:38:34,nogla,username@okoit wRaa,,,,,,
2601,2:38:34,it's gonna be Nogla,username@reGFGrFccF,,,,,,
2602,2:38:35,its nogla,username@sm CAs  ci,,,,,,
2603,2:38:37,I has to be brodie,username@Uknnnnwaan,,,,,,
2604,2:38:39,the imposter is gonna lie,username@ehe treper,,,,,,
2605,2:38:39,It’s Brian clearly,username@mrmmmemmre,,,,,,
2606,2:38:41,Stream Sniping whyyyyyy,username@JJeDe uJek,,,,,,
2607,2:38:47,so lazer did lights,username@intgngnnti,,,,,,
2608,2:38:49,Damn Gabe noice,username@rBNnrNnttN,,,,,,
2609,2:38:50,Fucking Noah,username@liaanllaal,1,,,,,
