Unnamed: 0,time_text,message,author,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
4871,3:57:46,use your soundboard to be Nogla lool,username@cccccccccc,,,,,,
4872,3:57:51,no,username@riirTrihhr,,,,,,
4873,3:57:54,what happens if one person speaks for two people,username@pnpnPpopcn,,,,,,
4874,3:57:56,Wassgood Brian wow you guys still playing that’s wassup!,username@txrran li,,,,,,
4875,3:57:59,Who is this “Terroriser” you speak of? I don’t know him... 😂,username@nasttrrie,,,,,,
4876,3:58:11,"@Brittany Bowers thanks, i dont feel like a clown 😀",username@oN gmgoNmN,,,,,,
4877,3:58:13,"Use Streamlabs to give 100% of your donation to Terroriser! SuperChats take out a portion, use this link instead --> https://streamlabs.com/terroriser/tip",username@hNtttggNoh,,,,,,
4878,3:58:14,YES,username@MxrEeroxMM,,,,,,
4879,3:58:16,no,username@seJesseJJJ,,,,,,
4880,3:58:17,NO,username@g naaPCere,,,,,,
4881,3:58:18,check the messages,username@cccccccccc,,,,,,
4882,3:58:18,No,username@bteolldola,,,,,,
4883,3:58:20,🤣🤣,username@aahae hh t,,,,,,
4884,3:58:21,I think so,username@ntoonoyonn,,,,,,
4885,3:58:22,im soooooooo lost,username@yyoKoyKKry,,,,,,
4886,3:58:24,I’m lost,username@l0kia0ge6b,,,,,,
4887,3:58:25,morning brian,username@eehimmrICm,,,,,,
4888,3:58:25,no,username@yeyelleyeK,,,,,,
4889,3:58:25,No idea,username@dpiwsArAMh,,,,,,
4890,3:58:27,yes,username@zi.m..i ..,,,,,,
4891,3:58:27,confuse the hell out of us,username@M6tsseMeee,,,,,,
4892,3:58:28,brian we share a name dude,username@UBBa rSiUS,,,,,,
4893,3:58:29,YES,username@nasttrrie,,,,,,
4894,3:58:30,yes,username@e mMisleoa,,,,,,
4895,3:58:30,This is amazing yet terrible content at the same time,username@uJsL nonna,,,,,,
4896,3:58:30,I don't know 😂😂,username@ioToHatlss,,,,,,
4897,3:58:31,Z m m,username@n uShunttn,,,,,,
4898,3:58:33,I understand the idea but it wasn’t executed greatly haha,username@ertshroree,,,,,,
4899,3:58:35,i get it,username@Mah hadhll,,,,,,
4900,3:58:36,!chair,username@meyrtroyoo,,,,,,
4901,3:58:36,"Every time I think I get it, something loses me again lol",username@ allrhyra,,,,,,
4902,3:58:38,They need more blue clues,username@XXXvreiaei,,,,,,
4903,3:58:38,Is it Abstract art?,username@raBlngnign,,,,,,
4904,3:58:39,ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER!,username@hNtttggNoh,,,,,,
4905,3:58:40,IM SO CONFUSED!!!,username@leellesell,,,,,,
4906,3:58:41,YES,username@aahae hh t,,,,,,
4907,3:58:45,lol the only thing being done is having our iq go in negative,username@hSzrekMrtM,,,,,,
4908,3:58:50,It was so simple but everyone kept confusing eachother,username@ceauugmgsd,,,,,,
4909,3:58:52,mandarin isn’t that hard to learn,username@aBrrdeere,,,,,,
4910,3:58:52,I think it’s nogla,username@rueorGGii,,,,,,
4911,3:58:54,we are all sharing a single brain cell dude,username@cccccccccc,,,,,,
4912,3:58:56,YOU SHOULD DO SAME COLOR AND SAME NAME,username@aaClrllrlC,,,,,,
4913,3:58:57,how is the screen is shartted almost!,username@haSgugggda,,,,,,
4914,3:58:59,nogle didnt vent,username@riirTrihhr,,,,,,
4915,3:59:00,You are suppose to follow your character in the game,username@MxrEeroxMM,,,,,,
4916,3:59:00,noga is not the impostor,username@3lrwlrzzlw,,,,,,
4917,3:59:01,this is like being in the twilight zone 💀,username@mnGnate mS,,,,,,
4918,3:59:06,"I kinda do, not 100% though",username@lliiliiis,,,,,,
4919,3:59:07,I clocked out like 20 minutes ago,username@auast MaaK,,,,,,
4920,3:59:07,can I go to sleep,username@o Aiizrer,,,,,,
4921,3:59:09,Hi,username@소 쉬소소소,,,,,,
4922,3:59:09,I get it but I don’t at the same time,username@ue KyKwru,,,,,,
4923,3:59:10,"Want to join the TerrorFam? Become a member to my channel and get access to ""Member-Only Chat"" and the Terroriser Private Discord! https://www.youtube.com/channel/UCQio...",username@hNtttggNoh,,,,,,
4924,3:59:12,They just gotta go back to the regular rules,username@pnpnPpopcn,,,,,,
4925,3:59:13,WORST GAME MODE EVER!!!! EVERYONE HAVING AN IDENTITY CRISIS!!!!!,username@oN gmgoNmN,,,,,,
4926,3:59:20,you were doing it right others are not dead just can't say who killers are if they talk for their body,username@dSnaqSi qS,,,,,,
4927,3:59:20,you just talk for your body,username@itnitediih,,,,,,
4928,3:59:20,its one at night,username@uButeeBeue,,,,,,
4929,3:59:25,its lazar and alex,username@ niahn nah,,,,,,
4930,3:59:25,"you were right, but it's too complicated for the Aussie's bro",username@RaaCaaloaa,,,,,,
4931,3:59:26,"i think that whole premise is that you’re alive as long as your name is alive, so you were alive until the person playing “terroriser” died",username@Lanhiaiihh,,,,,,
4932,3:59:26,"use the ""it was the black guy"" sound and get nogla out lol",username@nppSpseesS,,,,,,
4933,3:59:33,where's vanoss,username@gslDoskusM,,,,,,
4934,3:59:34,This is making lemonade with oranges,username@dpiwsArAMh,,,,,,
4935,3:59:36,you have to have a dead channel to under stand,username@zi.m..i ..,,,,,,
4936,3:59:38,есть rassian bouй,username@оимаоиБмас,,,,,,
4937,3:59:39,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@MxrEeroxMM,,,,,,
4938,3:59:40,"Are you guys crazy??,",username@sy  ohy y,,,,,,
4939,3:59:47,it's lazarbeam and alex,username@VVIVVVVVGI,,,,,,
4940,4:00:03,Avengers: Identity Crisis,username@raBlngnign,,,,,,
4941,4:00:07,Knew it,username@M0r0 0aMot,,,,,,
4942,4:00:13,yikrd,username@yeyelleyeK,,,,,,
4943,4:00:15,@Mark Douglas Vanoss not here LOL relax,username@oN gmgoNmN,,,,,,
4944,4:00:21,a,username@haSgugggda,,,,,,
4945,4:00:23,!chair,username@meyrtroyoo,,,,,,
4946,4:00:25,ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER! ALL HAIL LORD CHAIRRORISER!,username@hNtttggNoh,,,,,,
4947,4:00:28,you should use the Nogla soundboard:_terroriserMoney:,username@cccccccccc,,,,,,
4948,4:00:32,"if you die in the game, you die in real life",username@mnGnate mS,,,,,,
4949,4:00:35,Things are getting too complicated just end stream,username@auast MaaK,,,,,,
4950,4:00:37,I need to head to bed before my brain explodes. 😂,username@nasttrrie,,,,,,
4951,4:00:37,hello,username@taunrlle l,,,,,,
4952,4:00:41,"ever since watching you during the beginning of the arnold phase, i inherited an addiction to the channel",username@HpSpSHHHop,,,,,,
4953,4:00:42,What??? I'm so lost xd,username@ioToHatlss,,,,,,
4954,4:00:43,🤦🤦,username@Lje jesnM,,,,,,
4955,4:00:47,BLUR IT OUT,username@cccccccccc,,,,,,
4956,4:00:49,This is getting too confusing and good though 😂,username@nasttrrie,,,,,,
4957,4:00:50,Lmao,username@rrooegiaiS,,,,,,
4958,4:00:51,hah,username@Crrsnshsar,,,,,,
4959,4:00:51,What happened XD,username@inmmvnmiai,,,,,,
4960,4:00:51,OMG,username@MxrEeroxMM,,,,,,
4961,4:00:53,goodnight y’all cause it’s def 3 a.m.,username@Lanhiaiihh,,,,,,
4962,4:00:55,Lmao,username@dpiwsArAMh,,,,,,
4963,4:00:55,IM DEAD,username@MxrEeroxMM,,,,,,
4964,4:00:56,lol,username@nkloraakak,,,,,,
4965,4:00:57,this make sense,username@riaaaaiger,,,,,,
4966,4:00:57,"What to do, what to do... 😂🤩🤩",username@nasttrrie,,,,,,
4967,4:00:58,WTAFF :_terroriserCarry:,username@aahae hh t,,,,,,
4968,4:00:59,:_terroriserChoke::_terroriserChoke::_terroriserChoke::_terroriserChoke::_terroriserChoke::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP::_terroriserRIP:,username@rarroaDarr,,,,,,
4969,4:01:00,Hahaha poor Brian,username@yzyePezype,,,,,,
4970,4:01:02,Faceplant x1000,username@lirCpCayto,,,,,,
4971,4:01:03,😂😂,username@eoeLasLMio,,,,,,
4972,4:01:05,😂😂😂😂😂,username@leellesell,,,,,,
4973,4:01:05,"Headbang lmao, can't believe this is live",username@Mieiioeoer,,,,,,
4974,4:01:05,lmao poor brain,username@t aVhntngi,,,,,,
4975,4:01:05,Someone help him,username@dilggPgmdd,,,,,,
4976,4:01:06,lol,username@mcm a kssi,,,,,,
4977,4:01:06,REPORT THE BODY,username@B0nBBaaaNa,,,,,,
4978,4:01:06,Is he ok,username@eeCiemeeie,,,,,,
4979,4:01:07,Brian thicc doe,username@g naaPCere,,,,,,
4980,4:01:08,ace ventura,username@moEiomoolh,,,,,,
4981,4:01:08,LMAOOO,username@nasttrrie,,,,,,
4982,4:01:10,lmfaooooo,username@tatvJstMa_,,,,,,
4983,4:01:12,lmao,username@dAllmao in,,,,,,
4984,4:01:12,POOR CHAIRRRRR,username@norUnooisr,,,,,,
4985,4:01:12,👁👄👁 wut,username@KaKeKrKeaK,,,,,,
4986,4:01:12,I get now!,username@M6tsseMeee,,,,,,
4987,4:01:13,:_terroriserMonkaS::_terroriserMonkaS::_terroriserMonkaS:,username@aahae hh t,,,,,,
4988,4:01:13,😆 😆 😆,username@lirCpCayto,,,,,,
4989,4:01:13,So if your name dies or your character dies you have to mute,username@pnpnPpopcn,,,,,,
4990,4:01:14,"So if your name is dead, you cant talk",username@e mMisleoa,,,,,,
4991,4:01:15,oh my god 🤣,username@rirAil isa,,,,,,
4992,4:01:16,Hey man how do I join your private discord server,username@rrderDoeDr,,,,,,
4993,4:01:17,Hello,username@lSlskfailn,,,,,,
4994,4:01:17,wtf just happened,username@ oaargWnW,,,,,,
4995,4:01:17,Brian stop,username@rueorGGii,,,,,,
4996,4:01:18,"if your birthday is a prime number, then you cant self report. its easy guys cmon",username@yeyelleyeK,,,,,,
4997,4:01:18,I come back to Brian hitting his head on the chair lmao,username@oetttnCoCx,,,,,,
4998,4:01:18,poor boy,username@eollloCnLl,,,,,,
4999,4:01:19,"-""",username@arrdtrarar,,,,,,
5000,4:01:20,😂😂,username@rsdsaa'ese,,,,,,
5001,4:01:21,this is ridiculous......,username@oN gmgoNmN,,,,,,
5002,4:01:21,"lol the soft ""stop Brian""",username@cccccccccc,,,,,,
5003,4:01:22,lmao,username@tnaa daa a,,,,,,
5004,4:01:22,😂🤣,username@txrran li,,,,,,
5005,4:01:22,LMAOOO,username@aaaoamaaaV,,,,,,
5006,4:01:23,I wanna join,username@MTSNTMONOO,,,,,,
5007,4:01:23,Damn he straight head banging what!?,username@ 2aa2a2D44,,,,,,
5008,4:01:24,🤣🤣🤣,username@aahae hh t,,,,,,
5009,4:01:26,!discord,username@MxrEeroxMM,,,,,,
5010,4:01:27,Are you okay Brian?,username@nasttrrie,,,,,,
5011,4:01:27,"YOU MUST DO THIS ON THE PC/MAC PROGRAM. In User Settings, go to Connections and connect your Youtube account. Wait up to 24 Hours. It will show up here. When it does, click Join.",username@hNtttggNoh,,,,,,
5012,4:01:29,Poor Chairriser,username@lirCpCayto,,,,,,
5013,4:01:29,my mind just,username@HANANAHAHH,,,,,,
5014,4:01:30,Brian gets murdered by a $800 dollar chair 😂😂,username@alaLlD irl,,,,,,
5015,4:01:30,This gotta be the dumbest game idea ever,username@uouogouggl,,,,,1,
5016,4:01:32,i just cam,username@bco l yryr,,,,,,
5017,4:01:35,Jeez this is getting complicated 😂,username@a stttssab,,,,,,
5018,4:01:36,So over this shit😂😂😂,username@rsdsaa'ese,,,,,,
5019,4:01:40,Its too much brain for the crew haha,username@u oG u Gyo,,,,,,
5020,4:01:42,the names brian the names!,username@ttRRot o t,,,,,,
5021,4:01:43,somebody clip that,username@oettcssoti,,,,,,
5022,4:01:44,what the,username@hhassspphp,,,,,,
5023,4:01:46,Brian's stressed I think lol,username@e mMisleoa,,,,,,
5024,4:01:50,This is hilarious,username@ioToHatlss,,,,,,
5025,4:01:50,"if you see an asian man at a fish market selling tuna then you cant talk, but if its a tuesday in the wintertime with at least 6 inches of snow you are good!!",username@yyoKoyKKry,,,,,,
5026,4:01:50,I love u Brian but your buds hurting my brain have a great night and goood chicken luck,username@ly rhbub C,,,,,,
5027,4:01:52,"the rules are simple, but people just cant get into character. if you name is an imposter. defend your name for f sake",username@mfiiffiHHi,,,,,,
5028,4:01:52,just play normal jeeeeeez,username@MteM eKatK,,,,,,
5029,4:01:54,"first you towel whipped your chair, now this",username@cccccccccc,,,,,,
5030,4:01:59,WAIT,username@nasttrrie,,,,,,
5031,4:02:02,hello,username@ ieiMoesie,,,,,,
5032,4:02:03,wait,username@iggsGesLaL,,,,,,
5033,4:02:03,bro you were just sitting there C'mon dont do that😂😂,username@Lje jesnM,,,,,,
5034,4:02:04,what,username@iggsGesLaL,,,,,,
5035,4:02:07,thats a mood though lmfao,username@t aVhntngi,,,,,,
5036,4:02:07,They’d Probably be Worst DM’s ever 😳😜🤣,username@aahae hh t,,,,,,
5037,4:02:07,Its like dnd i think,username@MxrEeroxMM,,,,,,
5038,4:02:08,WHAT,username@cccccccccc,,,,,,
5039,4:02:08,I KNOW WHAT THEY’RE TALKING ABOUT,username@nasttrrie,,,,,,
5040,4:02:08,LMAO,username@trvotExxrn,,,,,,
5041,4:02:12,all this because they refuse to let the game die lmao,username@MnMeccn MG,,,,,,
5042,4:02:13,My snap is gonna love this clip 😭,username@l0kia0ge6b,,,,,,
5043,4:02:14,HIS NOSE IS BLEEDING 😆,username@iggsGesLaL,,,,,,
5044,4:02:16,noah is just annoying now,username@eMteiM rt,,,,,,
5045,4:02:16,Ok so basically if your character dies you mute. Also if your name dies you mute,username@pnpnPpopcn,,,,,,
5046,4:02:17,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
5047,4:02:18,😀🤣,username@ crhH ycyh,,,,,,
5048,4:02:20,did he just say his nose is bleeding??,username@YaaduuYdaK,,,,,,
5049,4:02:23,brian is me trying solve a problem in math,username@rirAil isa,,,,,,
5050,4:02:27,Wow ITS STILL LIVE,username@roe ot rea,,,,,,
5051,4:02:28,I KNOW WHAT THEY’RE DOING! I LOVE IT!,username@nasttrrie,,,,,,
5052,4:02:29,you guys should play the hide and seek rules,username@ Iov v ovS,,,,,,
5053,4:02:31,oof,username@e mMisleoa,,,,,,
5054,4:02:33,DUUUDE LMAO,username@cccccccccc,,,,,,
5055,4:02:34,HE'V HIT IS FACE TOO MUCH HAHA,username@iggsGesLaL,,,,,,
5056,4:02:35,"If someone using your name dies shut up. And when the player dies they shut up too,",username@rarroaDarr,,,,,,
5057,4:02:35,Hey,username@hihhhahhha,,,,,,
5058,4:02:36,BRO IS FOREHEAD STRAIGHT RED LMFAOOO ULTIMATE RESPECT,username@ 2aa2a2D44,,,,,,
5059,4:02:36,Your name in game you can talk but when the person you are playing as dies you can I think talk? I gues?,username@MxrEeroxMM,,,,,,
5060,4:02:38,How does your name die?,username@niflineCsf,,,,,,
5061,4:02:39,Lmao,username@oetttnCoCx,,,,,,
5062,4:02:43,"Wait, did brain hit his head on his chair so hard hiis nose bled? damn bro",username@alBMell lv,,,,,,
5063,4:02:45,Howdy Doody!,username@toMMioioto,,,,,,
5064,4:02:47,Brian you ok,username@MTSNTMONOO,,,,,,
5065,4:02:48,Nooo,username@HgknoEgiE-,,,,,,
5066,4:02:49,At this point actual Rocket Science looks more approachable,username@mnGnate mS,,,,,,
5067,4:02:53,🩸 🤤👃,username@aahae hh t,,,,,,
5068,4:02:53,This is so confusing it made his nose bleed,username@dpiwsArAMh,,,,,,
5069,4:02:55,It’s stupid they are making it not fun,username@tzzerzerzt,,,,,,
5070,4:02:56,bruh,username@ iaPadnJsa,,,,,,
5071,4:02:57,!time,username@DelieKBeiK,,,,,,
5072,4:03:00,nose bleeds are for HENTAI BRIAN. keep your head up,username@IERINsDN P,,,,,,
5073,4:03:00,viewbot,username@ uuAnaArrl,,,,,,
5074,4:03:01,nooo Brian lol,username@cccccccccc,,,,,,
5075,4:03:02,Well you hit your head enough lol,username@M6tsseMeee,,,,,,
5076,4:03:03,What time is in America?,username@FidimiFFAi,,,,,,
5077,4:03:04,if terroriser is dead in game you can't talk in meetings otherwise its play as normal,username@dSnaqSi qS,,,,,,
5078,4:03:04,"If your a ghost you can’t talk anymore, but if your alive and your name is still alive you’re allowed to talk .",username@yzyePezype,,,,,,
5079,4:03:05,what are you doing in among is?,username@n5rn33eeee,,,,,,
5080,4:03:06,What does it mean when your name dies? I'm so confused,username@ioToHatlss,,,,,,
5081,4:03:07,"pee pee poo poo, caveman go oo oo",username@rM.aa araM,,,,,,
5082,4:03:07,this is .... a bad game mode...... ill wait 30 minutes till they adjust to the rules,username@oN gmgoNmN,,,,,,
5083,4:03:08,rip brain cells,username@yeyelleyeK,,,,,,
5084,4:03:09,Talk when the person who has your name still alive,username@ThrM.rrThd,,,,,,
5085,4:03:10,Uhhh... I think you got it right Extremo? I don’t know though.,username@nasttrrie,,,,,,
5086,4:03:11,LMFAO!!!!! makes no sense Lol,username@LmwssOe sw,,,,,,
5087,4:03:12,u should get a sound clip of nogla accusing someone and put it on repeat every round,username@nlBdvrlell,,,,,,
5088,4:03:14,Lmfaooooo,username@l0kia0ge6b,,,,,,
5089,4:03:15,all for the content :),username@kuuunuee,,,,,,
5090,4:03:16,If you’re alive both in game and body it will be confusing,username@ttcOtOOvca,,,,,,
5091,4:03:17,So confused,username@aAnAidAiid,,,,,,
5092,4:03:20,hi im new,username@ e hevh gz,,,,,,
5093,4:03:20,Noooo,username@e mMisleoa,,,,,,
5094,4:03:23,if ur name is alive talk,username@ny araFFrr,,,,,,
5095,4:03:24,Nah,username@mHmgTHc mu,,,,,,
5096,4:03:25,LMAAOOOOO,username@ieehaPheSh,,,,,,
5097,4:03:26,omfg im so confused,username@ oaargWnW,,,,,,
5098,4:03:26,Lasser was lasser last game,username@L ttsLLLot,,,,,,
5099,4:03:28,No like yes,username@iggsGesLaL,,,,,,
5100,4:03:28,Yes,username@e mMisleoa,,,,,,
5101,4:03:29,"No, no, no!",username@nasttrrie,,,,,,
5102,4:03:30,The extent you go to for the joke 10/10,username@etRehatrRa,,,,,,
5103,4:03:30,im so confused,username@seJesseJJJ,,,,,,
5104,4:03:31,💢🧠🤤,username@aahae hh t,,,,,,
5105,4:03:31,yes,username@ttRRot o t,,,,,,
5106,4:03:34,right,username@cccccccccc,,,,,,
5107,4:03:34,yes,username@M6tsseMeee,,,,,,
5108,4:03:36,will you be playing Little Hope when it it comes out??,username@b nnxx Akz,,,,,,
5109,4:03:37,If the guy wearing your name dies,username@iggsGesLaL,,,,,,
5110,4:03:39,I live in California which is 1:05,username@roe ot rea,,,,,,
5111,4:03:39,you cant talk,username@iggsGesLaL,,,,,,
5112,4:03:40,Who knows just vote nogla lmfao,username@ 2aa2a2D44,,,,,,
5113,4:03:40,Name alive- Talk.. dead.. mute,username@u oG u Gyo,,,,,,
5114,4:03:40,"Yes, that",username@e mMisleoa,,,,,,
5115,4:03:43,even if you're alive,username@iggsGesLaL,,,,,,
5116,4:03:45,But if its not then play but don't talk,username@g naaPCere,,,,,,
5117,4:03:49,I got to go contemplate my existence see ya guys,username@auast MaaK,,,,,,
5118,4:03:50,YES!,username@nasttrrie,,,,,,
5119,4:03:51,Also if the character youre playing dies you cant talk,username@pnpnPpopcn,,,,,,
5120,4:03:53,That!,username@nasttrrie,,,,,,
5121,4:03:53,is he just playing with randoms?,username@eaGeatTtre,,,,,,
5122,4:03:55,if u ded no talk if ur name ded no talk if both u and name alive talk,username@riirTrihhr,,,,,,
5123,4:03:56,Just vote Nogla,username@oetttnCoCx,,,,,,
5124,4:04:00,its NOGLA!!!!,username@epiSrmpAam,,,,,,
5125,4:04:01,ScarySpice :_terroriserTesla:,username@aahae hh t,,,,,,
5126,4:04:07,If you are dead you can’t talk at all even if your name is still alive,username@tzzerzerzt,,,,,,
5127,4:04:07,If you’re a ghost you also can’t talk,username@STTTRCI CT,,,,,,
5128,4:04:07,"if your name is inposter, defend your name. even if you got killed by your own name",username@mfiiffiHHi,,,,,,
5129,4:04:16,If you die you can’t talk,username@yzyePezype,,,,,,
5130,4:04:16,If you’re a ghost and your name is alive you can’t talk aswel,username@L aaLaD DD,,,,,,
5131,4:04:18,"Ghosts can't talk no matter what, but if you or your name are dead, you can't talk",username@M WM  M  W,,,,,,
5132,4:04:20,sus,username@e mMisleoa,,,,,,
5133,4:04:29,Its nogla,username@rrooegiaiS,,,,,,
5134,4:04:30,you can only talk if you and your name are alive otherwise stay muted.,username@meyrtroyoo,,,,,,
5135,4:04:37,🤣💀those rules tho 🤤🧠,username@aahae hh t,,,,,,
5136,4:04:37,pffft,username@e mMisleoa,,,,,,
5137,4:04:42,GOT A CIGGY BRY???,username@Lje jesnM,,,,,,
5138,4:04:52,I’m not gay btw,username@HnnnnoHete,,,,,,
5139,4:04:55,Wtf 😂,username@ioToHatlss,,,,,,
5140,4:04:58,ok,username@yeyelleyeK,,,,,,
5141,4:04:59,Not Noah playing at 4am 😭😭😭😭,username@naSaSSnody,,,,,,
5142,4:05:01,"BRIAN, its easy...Your name starts with B so you cant talk unless its sunday in some part of the world, also wheres your treadmill, youll need it for round 2",username@raBlngnign,,,,,,
5143,4:05:02,Did he kill himself? 😆,username@e mMisleoa,,,,,,
5144,4:05:03,Hello im new,username@ e hevh gz,,,,,,
5145,4:05:03,👻💀👻,username@aahae hh t,,,,,,
5146,4:05:12,Bless you,username@MxrEeroxMM,,,,,,
5147,4:05:12,Lol,username@ ooS oBSoS,,,,,,
5148,4:05:14,Last round you were able to talk as a ghost because your name was still alive. This round you cant talk because your character dies or your name dies,username@pnpnPpopcn,,,,,,
5149,4:05:18,Bless you,username@inmmvnmiai,,,,,,
5150,4:05:19,Lmao,username@oetttnCoCx,,,,,,
5151,4:05:20,hello,username@uRa RuelmD,,,,,,
5152,4:05:21,"the rules just need 1 sentence to explain, they just made it even complicated than it is to be",username@ThrM.rrThd,,,,,,
5153,4:05:23,This makes sense,username@niflineCsf,,,,,,
5154,4:05:23,JUST DO A TEST RUN TO GO OVER RULES FOR ONE ROUND!!!!,username@oN gmgoNmN,,,,,,
5155,4:05:25,I have found the meaning of life and I’m back,username@auast MaaK,,,,,,
5156,4:05:25,hello,username@Mnet e ćii,,,,,,
5157,4:05:25,👁 👁 confusion 💧 👄,username@lliiliiis,,,,,,
5158,4:05:32,Terri owed what are your thoughts on Cold War and will you get it??),username@PaeD mylem,,,,,,
5159,4:05:32,It’s my bday say hi Brandon,username@ dnr aznne,,,,,,
5160,4:05:45,Bro these rules are wack low key,username@ 2aa2a2D44,,,,,,
5161,4:05:49,So is this like playing with a shadow or something?,username@mnGnate mS,,,,,,
5162,4:05:49,I don't have enough brain cells for this,username@cccccccccc,,,,,,
5163,4:05:50,what did i miss??,username@haSgugggda,,,,,,
5164,4:05:53,So people in here don’t know how to play,username@kreekeeeee,,,,,,
5165,4:05:54,Damb you guys still playing at this hour?,username@ me rertne,,,,,,
5166,4:06:01,Mau sus,username@dpiwsArAMh,,,,,,
5167,4:06:03,"even Nogla's sus of ""Nogla"".",username@IERINsDN P,,,,,,
5168,4:06:08,good luck making a vid out of this 😆,username@yeyelleyeK,,,,,,
5169,4:06:13,"if the person with your name is alive you can talk, otherwise if you or the person with your name is dead you can't talk",username@1c04c0c00c,,,,,,
5170,4:06:20,👁👁,username@inmmvnmiai,,,,,,
5171,4:06:30,i've been awak for 36 hours and now im watching this brain melting session..,username@s s zSs S,,,,,,
5172,4:06:35,The rules are simple. You mute if you die and if your name dies,username@pnpnPpopcn,,,,,,
5173,4:06:38,They break their own rules HAHAJA,username@u oG u Gyo,,,,,,
5174,4:06:39,Me either c 🤣,username@aahae hh t,,,,,,
5175,4:06:42,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
5176,4:06:44,this is like 30 iq rules.. so confusing. it just should be ur name is alive u talk,username@ny araFFrr,,,,,,
5177,4:06:47,no offense to everyone else but this is stupid,username@oeeueBdtut,1,1,,,,1
5178,4:06:51,im confused,username@S7RTASTTTS,,,,,,
5179,4:06:54,hey brian when will the stream end,username@agakk8ga2g,,,,,,
5180,4:06:56,So everyone is technically shadowing each other basically,username@mnGnate mS,,,,,,
5181,4:07:08,you talk and play as scary spice in game but if the name terroriser is dead you can't talk and if you actually die you can't talk,username@dSnaqSi qS,,,,,,
5182,4:07:19,Love the new chat emojis ✨💃🏻✨,username@aahae hh t,,,,,,
5183,4:07:22,👁👁 👄,username@inmmvnmiai,,,,,,
5184,4:07:24,asmr,username@cccccccccc,,,,,,
5185,4:07:32,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@MxrEeroxMM,,,,,,
5186,4:07:34,So is Lazar playing as Looter?,username@e mMisleoa,,,,,,
5187,4:07:42,:_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo::_terroriserLeo:,username@lliiliiis,,,,,,
5188,4:07:43,He vent,username@11 TnGleGl,,,,,,
5189,4:07:49,That Terroriser just vented,username@aaClrllrlC,,,,,,
5190,4:07:51,the machine gun!!,username@epiSrmpAam,,,,,,
5191,4:07:53,@Ryan Farr they did those rules last round but it sucked because ghosts can give away too much info,username@pnpnPpopcn,,,,,,
5192,4:07:59,hi terrioser,username@lbeaanea f,,,,,,
5193,4:08:02,night everyone,username@agakk8ga2g,,,,,,
5194,4:08:09,this steam is so cool,username@rrderDoeDr,,,,,,
5195,4:08:22,Hi,username@  mRbmsahR,,,,,,
5196,4:08:40,Can we join when this round ends,username@rddyeyrede,,,,,,
5197,4:08:48,@Dale Godfrey indeed 😀,username@oN gmgoNmN,,,,,,
5198,4:08:54,Terroriser is playing as someone elses name. So if he dies the other persons name it belongs to can’t talk. But the person who has the name terroriser is still alive means terroriser can still talk,username@niflineCsf,,,,,,
5199,4:08:56,hai greet from indonesiaa,username@iahiaaaaa,,,,,,
5200,4:08:58,lol,username@e mMisleoa,,,,,,
5201,4:09:15,Haha,username@nnuaa a n0,,,,,,
5202,4:09:17,"this is a terrible idea man, I see what you are trying to do, but sometimes it is a swing and a miss",username@yyoKoyKKry,,,,,,
5203,4:09:21,He's just trolling himself 😆,username@e mMisleoa,,,,,,
5204,4:09:28,DOODAVOICE,username@aaClrllrlC,,,,,,
