,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,None
1013,gop[,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1014,u r fired,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1015,:_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1016,love you doctor😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1017,I’m in the arena Doc I’m ready to see some bo2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1018,stop saying y old cod or cold war? it says it in the title,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1019,GALIL ALL DAY :_Think:GALIL ALL DAY :_Think:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1020,Aka Hacks,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1021,:elbowcough::elbowcough::elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1022,MEMBERs ONLY PLEASE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1023,the Green Screen tho,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,:_Love::_Love::_Love:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1025,ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1026,Yayayayayayyayyaaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1027,🤣,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1028,:_Fired::_Fired::_Fired::_Fired::_Fired::_Flip::_Flip::_Flip:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1029,flip phone,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1030,go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1031,YAYAYAYAYAYYAYAYAYAYAYAYYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1033,ALEX!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1034,🦇🦇🦇🦇🦇🦇🦇,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,aleeeeex you're fired,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1036,TRICKLE IN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,alexxxx,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1038,Off to dominate eh?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,Bye Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,(^_^),0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,Alex .. be warned.!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1042,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1044,wait is today the throwback tourney?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1045,GET EM OUT!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1046,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1047,:_Alien:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1048,😡❤🤡😏😡🤡😏😡❤🤡❤,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1049,WHAT?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1050,:_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1051,hahahaha,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052,Bo4 is poo poo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1053,26 million in the arena !!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1054,Yayayayayayyayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1055,yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1056,TIME TO GET CARRIED AS USUAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1057,Let’s go Doc!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,:buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1059,AHHHHH,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,alexl,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,hacks,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1062,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1063,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1064,C -> I'm only trying to help. [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
1065,Yayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1066,Ahh,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,:_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,dont mess this up alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,:_Snooze::_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070,YAYAYAYAYAYAYAYYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1071,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1072,dr disconnected,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1073,You're RELYING on ALEX!?!?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1074,ALEXXXXXX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1075,let's go Doc!:_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1076,YEAAAA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077,alex rip,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1078,ALEXXX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1079,monkaS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1080,Alex!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1081,Alex be warned!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1082,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1083,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1084,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1085,Alex c'mon,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1086,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1087,AYO ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,Is Alex real?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1089,ITS NOT A GREEN SCREEN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1090,ALEX?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1091,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1092,THE RED LEGEND,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1093,stand up Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1094,it's the aliens again isn't it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,He's here!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1097,dr,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,I’m your biggest fannnn,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,Trash,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,:_Fired:FIRED,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1101,LUL LUL LUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,Flip phone??,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,ALEX!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,Bo2!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1105,FIRED\,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,WHY ALEX WHY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1108,where's z,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,😂,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1110,4LEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,Abducted by aliens again,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,Alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,“When We Playin’ Duos Doc”,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,2 time,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,DE TU TAIM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,I wanna see some FN FAL trigger-finger,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,RAUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,play this game,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,alex is missing,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,:_Peek::_Peek::_Peek:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,alex not in rogue map. he moved on,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1122,Gooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1123,GET IT GOING,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1124,BETTER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,WHERES ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1126,Alex!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1127,is that a real bullet proof vest?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1128,yayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1129,:_Buffer1::_Snooze::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1130,alex pick up the phone,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1131,"Violence, speed, momentum",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1132,get em doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1133,ALEX MAKES ME SICK!!!:_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1134,ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1135,Rip alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1136,ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1137,:_Better::_Better::_Better:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1138,get him outDOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1139,:_Buffer1::_Giggles::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1140,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1141,ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1142,let's go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1143,nice,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1144,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1145,garage,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1146,Alex bought a burner phone,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1147,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1148,THE 2 TIMES,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1149,LFG,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1150,Doc is Freddy Mercury my friend,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1151,D is an incredible architect:_Handshake::_Handshake::_Handshake:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1152,ARE W GONNA SEE THE GARAGE TODAY?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1153,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1154,🤘🏻🤘🏻🤘🏻🤘🏻,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1155,I have 2 wife’s,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1156,Alex the son of a snake,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1157,Looove it:goodvibes:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1158,i like how the twitch prime ad is still playing on those screens in front of the arena,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1159,:socialdist:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1160,😍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1161,fire alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1162,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1163," Smith -> Oops, I did it again! [stop spamming caps] [warning]",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1164,:_Buffer1::_Snooze::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1165,NEVER GIVE UP DOC!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1166,am at school,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1167,Locker room needs a tidy aye,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1168,DOC lets get it !!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1169,GET A COUPLE SETS IN DOCC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1170,friggin mess in here alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1171,I'm in class help me,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1172,I need some karate pants,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1173,:_Warcry::_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1174,:_Warcry::_Warcry::_Warcry::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1175,We need more H3 beef doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,What city is the Arena in DOC?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,alex needs pay rise,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1179,alex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1180,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1181,SPRINT TO YOUR LOCKERS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1182,where we get the day started,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1183,D light em if you got em,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1184,Did anyone SEE ALEX STUWART SAY WHAT IM DEAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1185,YaYaYaYaYaYaYaYaYaYaYaYaYaYa,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1186,Best cod ever,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1187,:_Pudge: 📸,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1188,Is this sanitizer room,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1189,baby baby baby baby baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1190,ALEX WAKE UP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1191,Trickle on in,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1192,but it's red,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,who's in the shower ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1194,DOC 2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1195,trickle in champion's!!!:_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1196,WHERES THE GARAGE DOC?!?!?!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1197,We gotta get a broom in here!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1198,whats up,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1199,YAYAYYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1200,CLICK IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1201,ALEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1202,Why does doc always do the weird hand thing?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1203,let's gooooo!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1204,i'm ded,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1205,This guy is legend,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1206,26k,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1207,DRAPE IT :_Warcry::_Warcry::_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1208,There’s game fuel all over the place,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1209,YaYaYaYaYaYaYaYaYaYaYaYaYaYa,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1210,yo play,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1211,:_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1212,gottem,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1213,yooioooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1214,workout time',0.0,0.0,0.0,0.0,0.0,0.0,1.0
1215,:_Comb:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1216,69 nice,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1217,:_Comm1::_Comm2::_Buffer2::_Buffer2::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1218,:_Buffer1::_Giggles::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1219,doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1220,V,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1221,sahi joker hai lundd 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1222,The 2x is back.. yayayayayayayayayayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1223,LEGENDARY|,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1224,Body bag to the right:_Nosedrip::_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1225,Pog,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1226,What 27 billion!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1227,Yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1228,5000 firm handshakes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1229,OoooOH,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1230,hi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1231,G.A.R.A.G.E,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1232,yessss,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1233,LFG,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,Doc is the Champion,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1235,FAKE ROLEX BABY YAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1236,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1237,Just drippin,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1238,hes been live for 22 minutes and hasnt started playing? TRASH,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1239,Best cod,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1240,:_Yaya::_Yaya::_Yaya::_Nosedrip::_Nosedrip::_Warcry::_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1241,No-one cleaned up the dead body yet?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1242,best streamer!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1243,:0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1244,Owens my man donates every stream much love ❤️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1245,VASALINE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1246,DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1247,doc is that a bodybag,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1248,LOL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1249,:_Buffer1::_Giggles::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1250,GIN AND TONIC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1251,THE POWER 👍🏼💯,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1252,yayyayayayyayayyaaaaaa,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1253,Lets go!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1254,fake rolex,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1255,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1256,’s Garage NO LOL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1257,YAYAYAYAYYAYAY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1258,I GOT MY BLAZER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1259,Look at the state of the Locker room.... Alex!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1260,I feel it!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,DrDisrespectMyWife,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1262,:_Nana::_Nana::_Nana:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1263,we get lockers nice,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1264,Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1265,ALEX lying on the floor,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1266,الو,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1267,POGGERS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1268,Black ops 2??????????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1269,:_Buffer1::_Pudge::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1270,Oh yaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1271,Docter!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1272,Dripping,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273,settings,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1274,fat seagal,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1275,is anyone else wondering where i can get a dr dis vest,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1276,:_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1277,:washhands:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1278,he is the Greatest!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1279,Pls start playing BO2 AGAIN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,IS THAT THE DEATH NOTE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1281,bo2????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1282,:yt::yt:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1283,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1284,:_Nana::_Nana::_Nana::_Pumpkin::_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1285,RAUUUUUUUUUUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1286,its a mess in here Doc! get the janitor!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1287,:_Buffer1::_Buffer1::_Buffer1::_Buffer1::_Love::_Buffer2::_Buffer2::_Buffer2::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1288,🤙🤙🤙,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1289,gr,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1290,Yooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1291,lets go,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1292,click it click it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1293,yayayayyaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1294,:yt::yt:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1295,Oh baby baby baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1296,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1297,why are there leaves in the locker room 😆,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1298,:_Buffer1::_Alien::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1299,:goodvibes:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1300,A privilege sir,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1301,It feels he’s like real soldier,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1302,is that a body 🤨,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1303,DR DISINFECT!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1304,NANANANANANAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1305,YAYAYAYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1306,Nana nana but sometimes :_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1307,THE 2 TIME!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1308,YAYAYAYYAYAYAYAYAYYAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1309,W,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1310,💩,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1311,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1312,Make it members only chat and maybe people would join,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1313,DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1314,yayayayayayyayayayayayyayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1315,SWEEP MAYBE?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1316,Lovely,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1317,DOC IS KING OF SIMPS -__________________________________,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1318,COME ONNNNNNNNNN :_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1319,DR DISINFECT!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1320,:_Warcry:raaaaaaulll,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1321,MR CONSISTENT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1322,.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1323,Yessir,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1324,:_Spit::_Spit::_Spit::_Spit::_Pumpkin::_Pumpkin::_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1325,:_Fired::_Fired::_Fired:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1326,Oh doc!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1327,Hi Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1328,"violence, SPEED, MOMENTUM!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1329,DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1330,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1331,I love black ops 2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1332,Yoooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1333,Clean it up Doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1334,yayayayayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1335,hotline miamiii,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1336,Get those gains,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1337,patel bete tum pubg lund hi dekho,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1338,f,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1339,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
