,message,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic,None
975,he most mean black ops 4?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
976,RAULLLLLLLLLLLL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
977,💪👹🤳,0.0,0.0,0.0,0.0,0.0,0.0,1.0
978,BOPSII :_Warcry::_Warcry::_Warcry::_Warcry::_Warcry:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
979,Death from 24 and 1 misses u,0.0,0.0,0.0,0.0,0.0,0.0,1.0
980,Hi Chat,0.0,0.0,0.0,0.0,0.0,0.0,1.0
981,doc plays buried,0.0,0.0,0.0,0.0,0.0,0.0,1.0
982,CLICK IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
983,"Ah yes, a public access live chat mode",0.0,0.0,0.0,0.0,0.0,0.0,1.0
984,:_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
985,Who wants to fly on a zipline I doo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
986,WHEN WE PLAYIN DUOS DOOOCCCC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
987,Let's GO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
988,:_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
989,THE BEST A MAN CAN GEET,0.0,0.0,0.0,0.0,0.0,0.0,1.0
990,"Champions, let's rack up a minimum of 1.5k likes on the video before the 2x hits the Arena. Today is a BIG day!!!!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
991,yeaeeaaaaah boiiiii,0.0,0.0,0.0,0.0,0.0,0.0,1.0
992,LAMMMMOOO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
993,ohhhhh baybe baby baby baby,0.0,0.0,0.0,0.0,0.0,0.0,1.0
994,WAKE UP DAYBREAK !!!!!!!!!!!!!!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
995,:_Buffer1::_Yaya::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
996,is there a link to this playlist? spotify or YouTube links will work,0.0,0.0,0.0,0.0,0.0,0.0,1.0
997,yayyy,0.0,0.0,0.0,0.0,0.0,0.0,1.0
998,:dothefive::dothefive::dothefive:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
999,LETS GO! :_Buffer1::_Buffer1::_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1000,TRICKLE IN :_Pumpkin::_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1001,What's the song Champions Club?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1002,GEt Em Doc❤️✌️❤️🤘❤️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003,hey,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1004,Z is on keyboard/?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,jajaja,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1006,plo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1007,litterly,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1008,Pakistan!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009,bo 2!?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1010,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1011,🚫,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1012,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1013,Doc you should try out Ace Combat 7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1014,Song Name: DEADLIFE - No Bridle but the Blade,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1015,Let`s goooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1016,imagine being one of those losers who immediately dislikes the video before it starts....GET UM OUT!!!,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,firm reach arounds all round my dudes,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1018,come come come..,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1019,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1020,im slicing them up,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1021,:_Buffer1::_Nosedrip::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1022,yoooooooooooooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1023,geeeeelllllettte,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,:yt:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1025,tunisia tniik lkoll,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1026,"7,000,000 in the arena:_Comm1::_Comm2:",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1027,پرجم بالاست,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1028,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1029,Sup,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1030,:_Dance::_Dance::_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1031,BO2 baby 👌🏻🙌🏻🙌🏻🏴󠁧󠁢󠁳󠁣󠁴󠁿,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,:_Buffer1::_Buffer1::_Buffer1::_Pumpkin::_Buffer2::_Buffer2::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1033,jaja,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1034,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,TRICKLE IN COME COME COME:_Pumpkin::_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1036,yeeeeeeeeeeeeee,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1037,Song Name: DEADLIFE - No Bridle but the Blade,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1038,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1039,Wait,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,yayyayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1041,:_Buffer1::_Lambo::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1042,YAYAYAYAYAYAYAYAYYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,cyberpunk delay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1044,Trickle trickle,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1045,BURRITOS DE CARNE ASADAS CON QUESO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1046,yo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1047,"Champions, let's rack up a minimum of 1.5k likes on the video before the 2x hits the Arena. Today is a BIG day!!!!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1048,When we playing duos doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1049,black ops 2??? doc said WE'RE TAKING IT BACK let's gooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1050,Johnny boy peaking time!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1051,WEN YEW PWAYIN DUOS DAWK?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1052,Trickle In,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1053,:_Buffer1::_Mrs::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1054,doc on 🔥....on doc.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1055,Owens Happy Wednesday Champ,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1056,Rivera -> Looks like you're last years model. [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
1057,I’m ready daddy,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,this song is 🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1059,Apex legends season 7 trailer DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1060,:socialdist:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1061,:buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1062,This is gonna be so sick!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1063,TRICKLE IN!!:_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1064,BLACK OPS II BABY GET IN :_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1065,No countdown clock?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1066,GOAT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,:_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,:_Buffer1::_Flappin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,Song Name: DEADLIFE - No Bridle but the Blade,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070,audio?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1071,copy that,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1072,FELIZ NAVIDAD!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1073,AFRICA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1074,:_Warcry::_Warcry::_Snooze:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1075,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1076,I see nothing but chubby cheeks.... GET EM OUT!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077,"Champions, let's rack up a minimum of 1.5k likes on the video before the 2x hits the Arena. Today is a BIG day!!!!",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1078,Hallo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1079,yayayayayayay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1080,love you doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1081,🤟🤟🤟🤟🤟🤟,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1082,Ya ya ya ya ya ya ya ya ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1083,السلام عليكم,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1084,YEAHHHHHHHHHHHHH,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1085,BLACK OPS 2!?!?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1086,hello doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1087,trickle in ladies!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,do we actually read the comments?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1089,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1090,woooooooooooooooooooooooooo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1091,bo2 is garbage but I'll watch the 2 time any day,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1092,Hacked lobby time 🙂!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1093,nohomo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1094,DOC plays Tranzit,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1095,:_Pumpkin::_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,yayayayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1097,🔥🔥🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1098,AMD JUST KILLED NVIDIA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1100,WERE FREE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1101,doc!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,:_Yaya::_Yaya::_Yaya:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,:_Buffer1::_Fired::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1104,YAYAYAYAYA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1105,love from the zfam champions club!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1106,LETS GO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1107,Black ops 2?????,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1108,THE BEST A MAN CAN GEET,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,doc #1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1110,letsss goooo CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1111,WERE FREE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1112,Yi,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,two time cheater,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1114,👻,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,yeaaaaaah,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,i am a bit late,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,you all pay a millionaire?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,CHAMPIONS CLUB RISE UP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,Ever since ghost came out every other call of duty after that has been trash,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,"come, come, come....",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,CC WELCOME.... TRICKLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1122,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1123,LA CAASSAAA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1124,:_Love::_Love::_Love:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,let's go CC!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1126,Hey ruth,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1127,VIOLENCE SPEED MOMENTUM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1128,_Lex661 ALEXXXXXXXX,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1129,ya ya ya ya ya ya ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1130,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1131,ALHAMDULLILAH,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1132,champions only chat please doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1133,HELLO,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1134,like for 2x😘yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1135,WAKE UP CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1136,yes we read the comments,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1137,WAKE UP CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1138,WAKE UP CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1139,Imagine giving your money to strangers for clout couldnt be me,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1140,late op,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1141,WAKE UP CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1142,Name of the song?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1143,How was doc in pubg?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1144,at 1.3 likes now,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1145,WAKE UP CC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1146,Song Name: DEADLIFE - No Bridle but the Blade,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1147,yesssssssssss,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1148,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1149,du-dun duh du-dun,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1150,BO2?!?!?!?!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1151,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1152,back to back champion,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1153,WERE FREE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1154,Was up,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1155,MAGA,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1156,BO2 Nuketown Legendary,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1157,:_Comm1::_Comm2::_Comm1::_Comm2::_Comm1::_Comm2::_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1158,VSM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1159,yay,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1160,i thouht i had to be a member to be chattting here,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1161,Mountaineers in the same room with the Champions Club. Today is a great day,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1162,1993 1994,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1163,LATE OP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1164,yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1165,Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1166,This takes long,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1167,🎵🎶🎵,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1168,WERE FREE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1169,the 16 haters are updated too huh,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1170,Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1171,:_Peek:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1172,Dripping from head to tippy toe,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1173,😍😍😍😍😍😍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1174,LETS GO!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1175,Apex legends season 7 trailer DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,Countdown clock comes when there is 5 minutes left,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,Yayayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,:_Dance::_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1179,best stream ever,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1180,always enjoy docs intro music.. kudos to the creators,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1181,ya ya ya ya ya ya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1182,Vfx same,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1183,Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1184,GET EM OUT MODERATOR,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1185,Let's go baby!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1186,:_Dance::_Dance::_Comm1::_Comm2::_Dance::_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1187,WERE FREE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1188,Whens it starting bois,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1189,when u on doc,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1190,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1191,BOOTS N CATS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1192,putting on the black on back slate black blazer :_Love:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,:elbowcough:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1194,is the chat gonna be open the whole stream?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1195,Violence speed and momentum,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1196,like the stream,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1197,"Finally, getting sick of watching Timmy Tenders",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1198,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1199,LATE OP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1200,LIKE IT 👍LIKE IT 👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1201,ZLANER!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1202,CC Wake up,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1203,BUILD BROS?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1204,ZZZZZZZZZZZZZ,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1205,rrrraaaaaaaauuuuuuuuuuuuull.,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1206,not the place to alhamdulilaah but ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1207,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1208,RAAAAUL,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1209,Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1210,:_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1211,burrito de carne con ensalada y queso,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1212,:_Dance::_Dance::_Dance::_Love::_Dance::_Dance::_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1213,when we playing duos DOC,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1214,:_Comm1::_Comm2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1215,:buffering:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1216,yayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1217,TRICKLE IN CHAMPIONS CLUB :_Pumpkin::_Pumpkin:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1218,Whats up Champs?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1219,yayayayayayayayayayyayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1220,Black ops 2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1221,yoo,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1222,Let’s get it,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1223,:_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1224,DOC can we playin Duo´s DO?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1225,LOVE IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1226,rather early for me,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1227,LATE OP,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1228,bo2 is a great game,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1229,❤️❤️❤️❤️,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1230,LIKE STREAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1231,:_Dance::_Dance::_Dance:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1232,come come come,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1233,yayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,SNOOZEFEST OVER,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1235,Let’s go!! 🎶🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1236,COD M SQUAD!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1237,LIKE IT 👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1238,Why is this taking so long?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1239,well that's a no....,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1240,yayayayaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1241,Play population one,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1242,GET IN!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1243,"Best streamer off all times, and its not even close",0.0,0.0,0.0,0.0,0.0,0.0,1.0
1244,LATE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1245,:oops::oops:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1246,join DOC today,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1247,LIKE STREAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1248,VSM NEWS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1249,collins -> I'm not scared. [stop spamming caps] [warning],0.0,0.0,0.0,0.0,0.0,0.0,1.0
1250,News!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1251,:_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2::_Buffer1::_Pumpkin::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1252,Hello,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1253,BRO :_Pudge: BRO :_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1254,YAS,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1255,DrDIsRespect lets win all,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1256,JOHNNY,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1257,Click it!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1258,LATE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1259,:_Perfect:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1260,:_Buffer1::_Love::_Buffer2:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,ZZZZZ BABY!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1262,🔥,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1263,champions,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1264,whats up nubz,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1265,JOHNNY BANDINI,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1266,Здорова,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1267,JOHNNY BANDINIII HERE,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1268,when start?,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1269,I've never seen such a drip like this!!!,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1270,lol,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1271,ok,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1272,:_Pudge::_Pudge::_Pudge:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1273,👀,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1274,FRED :_Giggles:,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1275,LIKE IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1276,Didnt miss the intro,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1277,BOIKOO NAI GOLEMIQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1278,LIKE STREAM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1279,VSM,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1280,LIKE IT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1281,Is YouTube Better than twitch??,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1282,LIKE IT 👍LIKE IT 👍LIKE IT 👍,0.0,0.0,0.0,0.0,0.0,0.0,1.0
